Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Cores (product.metafields.custom.cores),Cor deste Produto (product.metafields.custom.cor_deste_produto),Cor (product.metafields.shopify.color-pattern),Tecido (product.metafields.shopify.fabric),Tamanho (product.metafields.shopify.size),Produtos complementares (product.metafields.shopify--discovery--product_recommendation.complementary_products),Produtos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products),Configurações de produtos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products_display),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Brazil,Price / Brazil,Compare At Price / Brazil,Included / International,Price / International,Compare At Price / International,Status
camiseta-premium-nelson-mandela-preto-b90663,CAMISETA PREMIUM NELSON MANDELA - PRETO B90663,"<p data-mce-fragment=""1""><span><i class=""fas fa-check-circle"" style=""color: #00bd22;""></i>  Se você busca se destacar com atitude e conforto, a camiseta <strong>Black Nine Streetwear</strong> é o item que não pode faltar no seu guarda-roupa. Feita com uma malha encorpada, resistente e durável, essa camiseta mantém seu estilo impecável mesmo com o uso frequente e as lavagens.</span><br><br><span><i class=""fas fa-tshirt"" style=""color: #00bd22;""></i>  Com sua malha <strong>100% algodão exclusiva</strong>, <strong>macia e confortável</strong>, a camiseta B9 apresenta um corte largo que proporciona liberdade de movimento, perfeito para quem valoriza roupas descontraídas.</span><br><br><span><i class=""fas fa-star"" style=""color: #00bd22;""></i>  O tecido premium e o acabamento <strong>anti-pilling</strong> asseguram que a camiseta permaneça impecável, sem bolinhas ou manchas, mesmo após várias lavagens.</span><br><br><span><i class=""fa-solid fa-road fa-fw"" style=""color: #00bd22;""></i> Inspirada pelas tendências <strong>streetwear mais autênticas</strong>, essa camiseta combina elementos do <strong>hip-hop, skate ,rap, Anime, Basquete e muito mais!</strong> tendo no seu DNA a rua, trazendo originalidade e personalidade ao seu visual. Reconhecida pela qualidade e criatividade das estampas, a <strong>Black Nine</strong> oferece opções únicas para quem busca expressar sua individualidade através da moda urbana.</span><br><br><span><i class=""fas fa-people-arrows"" style=""color: #00bd22;""></i>  Nossas camisetas vão além do convencional; elas representam a fusão entre moda e cultura de rua, refletindo a estética urbana e o estilo autêntico das ruas. Com a <strong>Black Nine Streetwear</strong>, você pode criar looks cheios de atitude e personalidade, mostrando ao mundo o seu <strong>amor pela moda urbana</strong>.</span></p>",Black Nine,Vestuário e acessórios > Roupas > Camisetas e tops,Camiseta,"camisetas, frases",true,Tamanho,P,,,,,,,,VJ-CAM-P-B90106,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/FRENTEcopiar_2f873e72-f808-47d5-ab1f-df91f0514a97.png?v=1719441579,1,"",false,,,,,,,,,,,,,,,Preto,,,,,,,,g,,,true,,,true,,,active
camiseta-premium-nelson-mandela-preto-b90663,,,,,,,,,M,,,,,,,,VJ-CAM-M-B90106,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/FRENTE_ZOOM_859d42a1-af30-4d16-84aa-e7f7bf6c3e59.png?v=1719441579,2,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-nelson-mandela-preto-b90663,,,,,,,,,G,,,,,,,,VJ-CAM-G-B90106,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/E.BARRA_ZOOM_4dc0aac9-bf15-496b-a615-1ea9a028beac.png?v=1719441579,3,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-nelson-mandela-preto-b90663,,,,,,,,,GG,,,,,,,,VJ-CAM-GG-B90106,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/COSTAS_052ae93c-1993-4740-96f6-e887531aa98a.png?v=1719441579,4,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-nelson-mandela-preto-b90663,,,,,,,,,G2,,,,,,,,VJ-CAM-G2-B90106,330.0,shopify,201,deny,manual,99.90,139.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-nelson-mandela-preto-b90663,,,,,,,,,G3,,,,,,,,VJ-CAM-G3-B90106,330.0,shopify,200,deny,manual,129.90,159.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-nelson-mandela-preto-b90663,,,,,,,,,G4,,,,,,,,VJ-CAM-G4-B90106,330.0,shopify,200,deny,manual,149.90,189.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-martin-luther-king-preto-b90662,CAMISETA PREMIUM MARTIN LUTHER KING - PRETO B90662,"<p data-mce-fragment=""1""><span><i class=""fas fa-check-circle"" style=""color: #00bd22;""></i>  Se você busca se destacar com atitude e conforto, a camiseta <strong>Black Nine Streetwear</strong> é o item que não pode faltar no seu guarda-roupa. Feita com uma malha encorpada, resistente e durável, essa camiseta mantém seu estilo impecável mesmo com o uso frequente e as lavagens.</span><br><br><span><i class=""fas fa-tshirt"" style=""color: #00bd22;""></i>  Com sua malha <strong>100% algodão exclusiva</strong>, <strong>macia e confortável</strong>, a camiseta B9 apresenta um corte largo que proporciona liberdade de movimento, perfeito para quem valoriza roupas descontraídas.</span><br><br><span><i class=""fas fa-star"" style=""color: #00bd22;""></i>  O tecido premium e o acabamento <strong>anti-pilling</strong> asseguram que a camiseta permaneça impecável, sem bolinhas ou manchas, mesmo após várias lavagens.</span><br><br><span><i class=""fa-solid fa-road fa-fw"" style=""color: #00bd22;""></i> Inspirada pelas tendências <strong>streetwear mais autênticas</strong>, essa camiseta combina elementos do <strong>hip-hop, skate ,rap, Anime, Basquete e muito mais!</strong> tendo no seu DNA a rua, trazendo originalidade e personalidade ao seu visual. Reconhecida pela qualidade e criatividade das estampas, a <strong>Black Nine</strong> oferece opções únicas para quem busca expressar sua individualidade através da moda urbana.</span><br><br><span><i class=""fas fa-people-arrows"" style=""color: #00bd22;""></i>  Nossas camisetas vão além do convencional; elas representam a fusão entre moda e cultura de rua, refletindo a estética urbana e o estilo autêntico das ruas. Com a <strong>Black Nine Streetwear</strong>, você pode criar looks cheios de atitude e personalidade, mostrando ao mundo o seu <strong>amor pela moda urbana</strong>.</span></p>",Black Nine,Vestuário e acessórios > Roupas > Camisetas e tops,Camiseta,"camisetas, frases",true,Tamanho,P,,,,,,,,VJ-CAM-P-B90662,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/FRENTE_1cb7275e-3297-4203-a00e-b188ef5fa9c8.png?v=1719446811,1,"",false,,,,,,,,,,,,,,,Preto,,,,,,,,g,,,true,,,true,,,active
camiseta-premium-martin-luther-king-preto-b90662,,,,,,,,,M,,,,,,,,VJ-CAM-M-B90662,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/FRENTE_ZOOM_1942ebe5-2abe-49b8-b16e-342772daae66.png?v=1719446823,2,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-martin-luther-king-preto-b90662,,,,,,,,,G,,,,,,,,VJ-CAM-G-B90662,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/E.BARRA_ZOOM_1685e88d-6bec-4ae3-af93-bfaa24624f03.png?v=1719446823,3,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-martin-luther-king-preto-b90662,,,,,,,,,GG,,,,,,,,VJ-CAM-GG-B90662,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/COSTAS_45e2b63a-fe84-4b2d-8d8d-4ecb31621528.png?v=1719446822,4,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-martin-luther-king-preto-b90662,,,,,,,,,G2,,,,,,,,VJ-CAM-G2-B90662,330.0,shopify,201,deny,manual,99.90,139.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-martin-luther-king-preto-b90662,,,,,,,,,G3,,,,,,,,VJ-CAM-G3-B90662,330.0,shopify,200,deny,manual,129.90,159.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-martin-luther-king-preto-b90662,,,,,,,,,G4,,,,,,,,VJ-CAM-G4-B90662,330.0,shopify,200,deny,manual,149.90,189.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-zumbi-dos-palmares-preto-b90661,CAMISETA PREMIUM ZUMBI DOS PALMARES - PRETO B90661,"<p data-mce-fragment=""1""><span><i class=""fas fa-check-circle"" style=""color: #00bd22;""></i>  Se você busca se destacar com atitude e conforto, a camiseta <strong>Black Nine Streetwear</strong> é o item que não pode faltar no seu guarda-roupa. Feita com uma malha encorpada, resistente e durável, essa camiseta mantém seu estilo impecável mesmo com o uso frequente e as lavagens.</span><br><br><span><i class=""fas fa-tshirt"" style=""color: #00bd22;""></i>  Com sua malha <strong>100% algodão exclusiva</strong>, <strong>macia e confortável</strong>, a camiseta B9 apresenta um corte largo que proporciona liberdade de movimento, perfeito para quem valoriza roupas descontraídas.</span><br><br><span><i class=""fas fa-star"" style=""color: #00bd22;""></i>  O tecido premium e o acabamento <strong>anti-pilling</strong> asseguram que a camiseta permaneça impecável, sem bolinhas ou manchas, mesmo após várias lavagens.</span><br><br><span><i class=""fa-solid fa-road fa-fw"" style=""color: #00bd22;""></i> Inspirada pelas tendências <strong>streetwear mais autênticas</strong>, essa camiseta combina elementos do <strong>hip-hop, skate ,rap, Anime, Basquete e muito mais!</strong> tendo no seu DNA a rua, trazendo originalidade e personalidade ao seu visual. Reconhecida pela qualidade e criatividade das estampas, a <strong>Black Nine</strong> oferece opções únicas para quem busca expressar sua individualidade através da moda urbana.</span><br><br><span><i class=""fas fa-people-arrows"" style=""color: #00bd22;""></i>  Nossas camisetas vão além do convencional; elas representam a fusão entre moda e cultura de rua, refletindo a estética urbana e o estilo autêntico das ruas. Com a <strong>Black Nine Streetwear</strong>, você pode criar looks cheios de atitude e personalidade, mostrando ao mundo o seu <strong>amor pela moda urbana</strong>.</span></p>",Black Nine,Vestuário e acessórios > Roupas > Camisetas e tops,Camiseta,"camisetas, frases",true,Tamanho,P,,,,,,,,VJ-CAM-P-B90661,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/FRENTE_53474343-ef72-45d4-a8fe-d5301a8283d4.png?v=1719446981,1,"",false,,,,,,,,,,,,,,,Preto,,,,,,,,g,,,true,,,true,,,active
camiseta-premium-zumbi-dos-palmares-preto-b90661,,,,,,,,,M,,,,,,,,VJ-CAM-M-B90661,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/FRENTE_ZOOM_1d58c6ca-97d5-4026-bceb-51480fbe0fc4.png?v=1719446981,2,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-zumbi-dos-palmares-preto-b90661,,,,,,,,,G,,,,,,,,VJ-CAM-G-B90661,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/E.BARRA_ZOOM_7f29fd30-8e49-4331-abd1-6c16f01559d9.png?v=1719446981,3,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-zumbi-dos-palmares-preto-b90661,,,,,,,,,GG,,,,,,,,VJ-CAM-GG-B90661,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/COSTAS_3737450f-247c-4667-ab48-65dd5eac2801.png?v=1719446981,4,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-zumbi-dos-palmares-preto-b90661,,,,,,,,,G2,,,,,,,,VJ-CAM-G2-B90661,330.0,shopify,201,deny,manual,99.90,139.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-zumbi-dos-palmares-preto-b90661,,,,,,,,,G3,,,,,,,,VJ-CAM-G3-B90661,330.0,shopify,200,deny,manual,129.90,159.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-zumbi-dos-palmares-preto-b90661,,,,,,,,,G4,,,,,,,,VJ-CAM-G4-B90661,330.0,shopify,200,deny,manual,149.90,189.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-malcolm-x-branco-b90664,CAMISETA PREMIUM MALCOLM X - BRANCO B90664,"<p data-mce-fragment=""1""><span><i class=""fas fa-check-circle"" style=""color: #00bd22;""></i>  Se você busca se destacar com atitude e conforto, a camiseta <strong>Black Nine Streetwear</strong> é o item que não pode faltar no seu guarda-roupa. Feita com uma malha encorpada, resistente e durável, essa camiseta mantém seu estilo impecável mesmo com o uso frequente e as lavagens.</span><br><br><span><i class=""fas fa-tshirt"" style=""color: #00bd22;""></i>  Com sua malha <strong>100% algodão exclusiva</strong>, <strong>macia e confortável</strong>, a camiseta B9 apresenta um corte largo que proporciona liberdade de movimento, perfeito para quem valoriza roupas descontraídas.</span><br><br><span><i class=""fas fa-star"" style=""color: #00bd22;""></i>  O tecido premium e o acabamento <strong>anti-pilling</strong> asseguram que a camiseta permaneça impecável, sem bolinhas ou manchas, mesmo após várias lavagens.</span><br><br><span><i class=""fa-solid fa-road fa-fw"" style=""color: #00bd22;""></i> Inspirada pelas tendências <strong>streetwear mais autênticas</strong>, essa camiseta combina elementos do <strong>hip-hop, skate ,rap, Anime, Basquete e muito mais!</strong> tendo no seu DNA a rua, trazendo originalidade e personalidade ao seu visual. Reconhecida pela qualidade e criatividade das estampas, a <strong>Black Nine</strong> oferece opções únicas para quem busca expressar sua individualidade através da moda urbana.</span><br><br><span><i class=""fas fa-people-arrows"" style=""color: #00bd22;""></i>  Nossas camisetas vão além do convencional; elas representam a fusão entre moda e cultura de rua, refletindo a estética urbana e o estilo autêntico das ruas. Com a <strong>Black Nine Streetwear</strong>, você pode criar looks cheios de atitude e personalidade, mostrando ao mundo o seu <strong>amor pela moda urbana</strong>.</span></p>",Black Nine,Vestuário e acessórios > Roupas > Camisetas e tops,Camiseta,"camisetas, frases",true,Tamanho,P,,,,,,,,VJ-CAM-P-B90664,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/FRENTE_6dda92a2-6179-4b5e-9263-9884cc9cbd8f.png?v=1719695794,1,"",false,,,,,,,,,,,,,,,Preto,,,,,,,,g,,,true,,,true,,,active
camiseta-premium-malcolm-x-branco-b90664,,,,,,,,,M,,,,,,,,VJ-CAM-M-B90664,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/FRENTE_ZOOM_89241dd5-9cb5-4eca-99b4-49bcc6526933.png?v=1719695833,2,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-malcolm-x-branco-b90664,,,,,,,,,G,,,,,,,,VJ-CAM-G-B90664,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/COSTAS_af4e53f0-a90a-4389-898b-b85787b55ba4.png?v=1719695833,3,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-malcolm-x-branco-b90664,,,,,,,,,GG,,,,,,,,VJ-CAM-GG-B90664,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/E.BARRA_ZOOM_574969a0-688d-4171-a3e0-2584973e240f.png?v=1719695833,4,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-malcolm-x-branco-b90664,,,,,,,,,G2,,,,,,,,VJ-CAM-G2-B90664,330.0,shopify,201,deny,manual,99.90,139.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/MANGA.png?v=1719695833,5,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-malcolm-x-branco-b90664,,,,,,,,,G3,,,,,,,,VJ-CAM-G3-B90664,330.0,shopify,200,deny,manual,129.90,159.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-malcolm-x-branco-b90664,,,,,,,,,G4,,,,,,,,VJ-CAM-G4-B90664,330.0,shopify,200,deny,manual,149.90,189.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-malcolm-x-preto-b90665,CAMISETA PREMIUM MALCOLM X - PRETO B90665,"<p data-mce-fragment=""1""><span><i class=""fas fa-check-circle"" style=""color: #00bd22;""></i>  Se você busca se destacar com atitude e conforto, a camiseta <strong>Black Nine Streetwear</strong> é o item que não pode faltar no seu guarda-roupa. Feita com uma malha encorpada, resistente e durável, essa camiseta mantém seu estilo impecável mesmo com o uso frequente e as lavagens.</span><br><br><span><i class=""fas fa-tshirt"" style=""color: #00bd22;""></i>  Com sua malha <strong>100% algodão exclusiva</strong>, <strong>macia e confortável</strong>, a camiseta B9 apresenta um corte largo que proporciona liberdade de movimento, perfeito para quem valoriza roupas descontraídas.</span><br><br><span><i class=""fas fa-star"" style=""color: #00bd22;""></i>  O tecido premium e o acabamento <strong>anti-pilling</strong> asseguram que a camiseta permaneça impecável, sem bolinhas ou manchas, mesmo após várias lavagens.</span><br><br><span><i class=""fa-solid fa-road fa-fw"" style=""color: #00bd22;""></i> Inspirada pelas tendências <strong>streetwear mais autênticas</strong>, essa camiseta combina elementos do <strong>hip-hop, skate ,rap, Anime, Basquete e muito mais!</strong> tendo no seu DNA a rua, trazendo originalidade e personalidade ao seu visual. Reconhecida pela qualidade e criatividade das estampas, a <strong>Black Nine</strong> oferece opções únicas para quem busca expressar sua individualidade através da moda urbana.</span><br><br><span><i class=""fas fa-people-arrows"" style=""color: #00bd22;""></i>  Nossas camisetas vão além do convencional; elas representam a fusão entre moda e cultura de rua, refletindo a estética urbana e o estilo autêntico das ruas. Com a <strong>Black Nine Streetwear</strong>, você pode criar looks cheios de atitude e personalidade, mostrando ao mundo o seu <strong>amor pela moda urbana</strong>.</span></p>",Black Nine,Vestuário e acessórios > Roupas > Camisetas e tops,Camiseta,"camisetas, frases",true,Tamanho,P,,,,,,,,VJ-CAM-P-B90665,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/FRENTE_7054f8f1-92ff-43a7-aef6-cf4b756c998f.png?v=1719695926,1,"",false,,,,,,,,,,,,,,,Preto,,,,,,,,g,,,true,,,true,,,active
camiseta-premium-malcolm-x-preto-b90665,,,,,,,,,M,,,,,,,,VJ-CAM-M-B90665,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/FRENTE_ZOOM_34d4dba9-ae7f-4a7e-a8ba-d143e62b3777.png?v=1719695938,2,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-malcolm-x-preto-b90665,,,,,,,,,G,,,,,,,,VJ-CAM-G-B90665,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/COSTAS_6e9f606b-0fcd-4b59-92c9-fe15daf14f11.png?v=1719695938,3,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-malcolm-x-preto-b90665,,,,,,,,,GG,,,,,,,,VJ-CAM-GG-B90665,330.0,shopify,200,deny,manual,89.90,129.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/E.BARRA_ZOOM_2689b08a-dfdd-4fd7-bbf6-3698185810fb.png?v=1719695938,4,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-malcolm-x-preto-b90665,,,,,,,,,G2,,,,,,,,VJ-CAM-G2-B90665,330.0,shopify,201,deny,manual,99.90,139.90,true,true,,https://cdn.shopify.com/s/files/1/0615/7867/4221/files/MANGA_57a12528-a4b0-4771-bbb7-18a1d95046a4.png?v=1719695938,5,"",,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-malcolm-x-preto-b90665,,,,,,,,,G3,,,,,,,,VJ-CAM-G3-B90665,330.0,shopify,200,deny,manual,129.90,159.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
camiseta-premium-malcolm-x-preto-b90665,,,,,,,,,G4,,,,,,,,VJ-CAM-G4-B90665,330.0,shopify,200,deny,manual,149.90,189.90,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,
